step,train_total,train_sup,train_adv,train_unsup,train_disc,val_loss,val_token_acc,pseudo_chunks,pseudo_notes
20200,0.508335,0.508335,0.000000,0.000000,0.000000,,,0,0
20250,0.544473,0.544473,0.000000,0.000000,0.000000,,,0,0
20300,0.527921,0.527921,0.000000,0.000000,0.000000,,,0,0
20350,0.532552,0.532552,0.000000,0.000000,0.000000,,,0,0
20400,0.532971,0.532971,0.000000,0.000000,0.000000,,,0,0
20450,0.537649,0.537649,0.000000,0.000000,0.000000,,,0,0
20500,0.542585,0.542585,0.000000,0.000000,0.000000,,,0,0
20550,0.531680,0.531680,0.000000,0.000000,0.000000,,,0,0
20600,0.517609,0.517609,0.000000,0.000000,0.000000,,,0,0
20650,0.525517,0.525517,0.000000,0.000000,0.000000,,,0,0
20700,0.521948,0.521948,0.000000,0.000000,0.000000,,,0,0
20750,0.527059,0.527059,0.000000,0.000000,0.000000,,,0,0
20800,0.513032,0.513032,0.000000,0.000000,0.000000,,,0,0
20850,0.516647,0.516647,0.000000,0.000000,0.000000,,,0,0
20900,0.533139,0.533139,0.000000,0.000000,0.000000,,,0,0
20950,0.510804,0.510804,0.000000,0.000000,0.000000,,,0,0
21000,0.524875,0.524875,0.000000,0.000000,0.000000,,,0,0
21050,0.511151,0.511151,0.000000,0.000000,0.000000,,,0,0
21100,0.537318,0.537318,0.000000,0.000000,0.000000,,,0,0
21150,0.508914,0.508914,0.000000,0.000000,0.000000,,,0,0
21200,0.526295,0.526295,0.000000,0.000000,0.000000,,,0,0
21250,0.525740,0.525740,0.000000,0.000000,0.000000,,,0,0
21300,0.508217,0.508217,0.000000,0.000000,0.000000,,,0,0
21350,0.515018,0.515018,0.000000,0.000000,0.000000,,,0,0
21400,0.512794,0.512794,0.000000,0.000000,0.000000,,,0,0
21450,0.535101,0.535101,0.000000,0.000000,0.000000,,,0,0
21500,0.508382,0.508382,0.000000,0.000000,0.000000,,,0,0
21550,0.490995,0.490995,0.000000,0.000000,0.000000,,,0,0
21600,0.504493,0.504493,0.000000,0.000000,0.000000,,,0,0
21650,0.521957,0.521957,0.000000,0.000000,0.000000,,,0,0
21700,0.497587,0.497587,0.000000,0.000000,0.000000,,,0,0
21750,0.488137,0.488137,0.000000,0.000000,0.000000,,,0,0
21800,0.489820,0.489820,0.000000,0.000000,0.000000,,,0,0
21850,0.508750,0.508750,0.000000,0.000000,0.000000,,,0,0
21900,0.498612,0.498612,0.000000,0.000000,0.000000,,,0,0
21950,0.499492,0.499492,0.000000,0.000000,0.000000,,,0,0
22000,0.503591,0.503591,0.000000,0.000000,0.000000,,,0,0
22000,,,,,,3.384688,0.000000,,
22050,0.510462,0.510462,0.000000,0.000000,0.000000,,,0,0
22100,0.495759,0.495759,0.000000,0.000000,0.000000,,,0,0
22150,0.506615,0.506615,0.000000,0.000000,0.000000,,,0,0
22200,0.493065,0.493065,0.000000,0.000000,0.000000,,,0,0
22250,0.508783,0.508783,0.000000,0.000000,0.000000,,,0,0
22300,0.493352,0.493352,0.000000,0.000000,0.000000,,,0,0
22350,0.488161,0.488161,0.000000,0.000000,0.000000,,,0,0
22400,0.488227,0.488227,0.000000,0.000000,0.000000,,,0,0
22450,0.498650,0.498650,0.000000,0.000000,0.000000,,,0,0
22500,0.501897,0.501897,0.000000,0.000000,0.000000,,,0,0
22550,0.484180,0.484180,0.000000,0.000000,0.000000,,,0,0
22600,0.483823,0.483823,0.000000,0.000000,0.000000,,,0,0
22650,0.493368,0.493368,0.000000,0.000000,0.000000,,,0,0
22700,0.491561,0.491561,0.000000,0.000000,0.000000,,,0,0
22750,0.492888,0.492888,0.000000,0.000000,0.000000,,,0,0
22800,0.504730,0.504730,0.000000,0.000000,0.000000,,,0,0
22850,0.490042,0.490042,0.000000,0.000000,0.000000,,,0,0
22900,0.484824,0.484824,0.000000,0.000000,0.000000,,,0,0
22950,0.492003,0.492003,0.000000,0.000000,0.000000,,,0,0
23000,0.487748,0.487748,0.000000,0.000000,0.000000,,,0,0
23050,0.490957,0.490957,0.000000,0.000000,0.000000,,,0,0
23100,0.478320,0.478320,0.000000,0.000000,0.000000,,,0,0
23150,0.482900,0.482900,0.000000,0.000000,0.000000,,,0,0
23200,0.484097,0.484097,0.000000,0.000000,0.000000,,,0,0
23250,0.492321,0.492321,0.000000,0.000000,0.000000,,,0,0
23300,0.478319,0.478319,0.000000,0.000000,0.000000,,,0,0
23350,0.481170,0.481170,0.000000,0.000000,0.000000,,,0,0
23400,0.489198,0.489198,0.000000,0.000000,0.000000,,,0,0
23450,0.487360,0.487360,0.000000,0.000000,0.000000,,,0,0
23500,0.484594,0.484594,0.000000,0.000000,0.000000,,,0,0
23550,0.464331,0.464331,0.000000,0.000000,0.000000,,,0,0
23600,0.480022,0.480022,0.000000,0.000000,0.000000,,,0,0
23650,0.465503,0.465503,0.000000,0.000000,0.000000,,,0,0
23700,0.469545,0.469545,0.000000,0.000000,0.000000,,,0,0
23750,0.482850,0.482850,0.000000,0.000000,0.000000,,,0,0
23800,0.465337,0.465337,0.000000,0.000000,0.000000,,,0,0
23850,0.476957,0.476957,0.000000,0.000000,0.000000,,,0,0
23900,0.455864,0.455864,0.000000,0.000000,0.000000,,,0,0
23950,0.478079,0.478079,0.000000,0.000000,0.000000,,,0,0
24000,0.477516,0.477516,0.000000,0.000000,0.000000,,,0,0
24000,,,,,,3.496941,0.000000,,
24050,0.482653,0.482653,0.000000,0.000000,0.000000,,,0,0
24100,0.477259,0.477259,0.000000,0.000000,0.000000,,,0,0
24150,0.452644,0.452644,0.000000,0.000000,0.000000,,,0,0
24200,0.472229,0.472229,0.000000,0.000000,0.000000,,,0,0
24250,0.460669,0.460669,0.000000,0.000000,0.000000,,,0,0
24300,0.464589,0.464589,0.000000,0.000000,0.000000,,,0,0
24350,0.458190,0.458190,0.000000,0.000000,0.000000,,,0,0
24400,0.464099,0.464099,0.000000,0.000000,0.000000,,,0,0
24450,0.475794,0.475794,0.000000,0.000000,0.000000,,,0,0
24500,0.466572,0.466572,0.000000,0.000000,0.000000,,,0,0
24550,0.481666,0.481666,0.000000,0.000000,0.000000,,,0,0
24600,0.473933,0.473933,0.000000,0.000000,0.000000,,,0,0
24650,0.451812,0.451812,0.000000,0.000000,0.000000,,,0,0
24700,0.471889,0.471889,0.000000,0.000000,0.000000,,,0,0
24750,0.460304,0.460304,0.000000,0.000000,0.000000,,,0,0
24800,0.476853,0.476853,0.000000,0.000000,0.000000,,,0,0
24850,0.463149,0.463149,0.000000,0.000000,0.000000,,,0,0
24900,0.461100,0.461100,0.000000,0.000000,0.000000,,,0,0
24950,0.451574,0.451574,0.000000,0.000000,0.000000,,,0,0
25000,0.453814,0.453814,0.000000,0.000000,0.000000,,,0,0
25050,0.447432,0.447432,0.000000,0.000000,0.000000,,,0,0
25100,0.468961,0.468961,0.000000,0.000000,0.000000,,,0,0
25150,0.455346,0.455346,0.000000,0.000000,0.000000,,,0,0
25200,0.469820,0.469820,0.000000,0.000000,0.000000,,,0,0
25250,0.471110,0.471110,0.000000,0.000000,0.000000,,,0,0
25300,0.454887,0.454887,0.000000,0.000000,0.000000,,,0,0
25350,0.444162,0.444162,0.000000,0.000000,0.000000,,,0,0
25400,0.454778,0.454778,0.000000,0.000000,0.000000,,,0,0
25450,0.445289,0.445289,0.000000,0.000000,0.000000,,,0,0
25500,0.463304,0.463304,0.000000,0.000000,0.000000,,,0,0
25550,0.452774,0.452774,0.000000,0.000000,0.000000,,,0,0
25600,0.440214,0.440214,0.000000,0.000000,0.000000,,,0,0
25650,0.445293,0.445293,0.000000,0.000000,0.000000,,,0,0
25700,0.451070,0.451070,0.000000,0.000000,0.000000,,,0,0
25750,0.440929,0.440929,0.000000,0.000000,0.000000,,,0,0
25800,0.464477,0.464477,0.000000,0.000000,0.000000,,,0,0
25850,0.446151,0.446151,0.000000,0.000000,0.000000,,,0,0
25900,0.433627,0.433627,0.000000,0.000000,0.000000,,,0,0
25950,0.457914,0.457914,0.000000,0.000000,0.000000,,,0,0
26000,0.453730,0.453730,0.000000,0.000000,0.000000,,,0,0
26000,,,,,,3.577060,0.000000,,
26050,0.447729,0.447729,0.000000,0.000000,0.000000,,,0,0
26100,0.443106,0.443106,0.000000,0.000000,0.000000,,,0,0
26150,0.449969,0.449969,0.000000,0.000000,0.000000,,,0,0
26200,0.454144,0.454144,0.000000,0.000000,0.000000,,,0,0
26250,0.451482,0.451482,0.000000,0.000000,0.000000,,,0,0
26300,0.444159,0.444159,0.000000,0.000000,0.000000,,,0,0
26350,0.437484,0.437484,0.000000,0.000000,0.000000,,,0,0
26400,0.436908,0.436908,0.000000,0.000000,0.000000,,,0,0
26450,0.436381,0.436381,0.000000,0.000000,0.000000,,,0,0
26500,0.431740,0.431740,0.000000,0.000000,0.000000,,,0,0
26550,0.439711,0.439711,0.000000,0.000000,0.000000,,,0,0
26600,0.435559,0.435559,0.000000,0.000000,0.000000,,,0,0
26650,0.437257,0.437257,0.000000,0.000000,0.000000,,,0,0
26700,0.426177,0.426177,0.000000,0.000000,0.000000,,,0,0
26750,0.439917,0.439917,0.000000,0.000000,0.000000,,,0,0
26800,0.431734,0.431734,0.000000,0.000000,0.000000,,,0,0
26850,0.429261,0.429261,0.000000,0.000000,0.000000,,,0,0
26900,0.439781,0.439781,0.000000,0.000000,0.000000,,,0,0
26950,0.444423,0.444423,0.000000,0.000000,0.000000,,,0,0
27000,0.444213,0.444213,0.000000,0.000000,0.000000,,,0,0
27050,0.432299,0.432299,0.000000,0.000000,0.000000,,,0,0
27100,0.429438,0.429438,0.000000,0.000000,0.000000,,,0,0
27150,0.430082,0.430082,0.000000,0.000000,0.000000,,,0,0
27200,0.431306,0.431306,0.000000,0.000000,0.000000,,,0,0
27250,0.425287,0.425287,0.000000,0.000000,0.000000,,,0,0
27300,0.429147,0.429147,0.000000,0.000000,0.000000,,,0,0
27350,0.419185,0.419185,0.000000,0.000000,0.000000,,,0,0
27400,0.434329,0.434329,0.000000,0.000000,0.000000,,,0,0
27450,0.430695,0.430695,0.000000,0.000000,0.000000,,,0,0
27500,0.434133,0.434133,0.000000,0.000000,0.000000,,,0,0
27550,0.417546,0.417546,0.000000,0.000000,0.000000,,,0,0
27600,0.411159,0.411159,0.000000,0.000000,0.000000,,,0,0
27650,0.423956,0.423956,0.000000,0.000000,0.000000,,,0,0
27700,0.426459,0.426459,0.000000,0.000000,0.000000,,,0,0
27750,0.420061,0.420061,0.000000,0.000000,0.000000,,,0,0
27800,0.426813,0.426813,0.000000,0.000000,0.000000,,,0,0
27850,0.427283,0.427283,0.000000,0.000000,0.000000,,,0,0
27900,0.421741,0.421741,0.000000,0.000000,0.000000,,,0,0
27950,0.416965,0.416965,0.000000,0.000000,0.000000,,,0,0
28000,0.421481,0.421481,0.000000,0.000000,0.000000,,,0,0
28000,,,,,,3.652517,0.000000,,
28050,0.426672,0.426672,0.000000,0.000000,0.000000,,,0,0
28100,0.413955,0.413955,0.000000,0.000000,0.000000,,,0,0
28150,0.430578,0.430578,0.000000,0.000000,0.000000,,,0,0
28200,0.413648,0.413648,0.000000,0.000000,0.000000,,,0,0
28250,0.419058,0.419058,0.000000,0.000000,0.000000,,,0,0
28300,0.414511,0.414511,0.000000,0.000000,0.000000,,,0,0
28350,0.416858,0.416858,0.000000,0.000000,0.000000,,,0,0
28400,0.418630,0.418630,0.000000,0.000000,0.000000,,,0,0
28450,0.431202,0.431202,0.000000,0.000000,0.000000,,,0,0
28500,0.427661,0.427661,0.000000,0.000000,0.000000,,,0,0
28550,0.417445,0.417445,0.000000,0.000000,0.000000,,,0,0
28600,0.428806,0.428806,0.000000,0.000000,0.000000,,,0,0
28650,0.412888,0.412888,0.000000,0.000000,0.000000,,,0,0
28700,0.408802,0.408802,0.000000,0.000000,0.000000,,,0,0
28750,0.414410,0.414410,0.000000,0.000000,0.000000,,,0,0
28800,0.419780,0.419780,0.000000,0.000000,0.000000,,,0,0
28850,0.419676,0.419676,0.000000,0.000000,0.000000,,,0,0
28900,0.412544,0.412544,0.000000,0.000000,0.000000,,,0,0
28950,0.414022,0.414022,0.000000,0.000000,0.000000,,,0,0
29000,0.417483,0.417483,0.000000,0.000000,0.000000,,,0,0
29050,0.407279,0.407279,0.000000,0.000000,0.000000,,,0,0
29100,0.410544,0.410544,0.000000,0.000000,0.000000,,,0,0
29150,0.408755,0.408755,0.000000,0.000000,0.000000,,,0,0
29200,0.413430,0.413430,0.000000,0.000000,0.000000,,,0,0
29250,0.409923,0.409923,0.000000,0.000000,0.000000,,,0,0
29300,0.400867,0.400867,0.000000,0.000000,0.000000,,,0,0
29350,0.402152,0.402152,0.000000,0.000000,0.000000,,,0,0
29400,0.424186,0.424186,0.000000,0.000000,0.000000,,,0,0
29450,0.391627,0.391627,0.000000,0.000000,0.000000,,,0,0
29500,0.406708,0.406708,0.000000,0.000000,0.000000,,,0,0
29550,0.414414,0.414414,0.000000,0.000000,0.000000,,,0,0
29600,0.409511,0.409511,0.000000,0.000000,0.000000,,,0,0
29650,0.415347,0.415347,0.000000,0.000000,0.000000,,,0,0
29700,0.405365,0.405365,0.000000,0.000000,0.000000,,,0,0
29750,0.407891,0.407891,0.000000,0.000000,0.000000,,,0,0
29800,0.417011,0.417011,0.000000,0.000000,0.000000,,,0,0
29850,0.408832,0.408832,0.000000,0.000000,0.000000,,,0,0
29900,0.409231,0.409231,0.000000,0.000000,0.000000,,,0,0
29950,0.406779,0.406779,0.000000,0.000000,0.000000,,,0,0
30000,0.394463,0.394463,0.000000,0.000000,0.000000,,,0,0
30000,,,,,,3.677516,0.000000,,
30050,0.400181,0.400181,0.000000,0.000000,0.000000,,,0,0
30100,0.409254,0.409254,0.000000,0.000000,0.000000,,,0,0
30150,0.397659,0.397659,0.000000,0.000000,0.000000,,,0,0
30200,0.396231,0.396231,0.000000,0.000000,0.000000,,,0,0
30250,0.411689,0.411689,0.000000,0.000000,0.000000,,,0,0
30300,0.395419,0.395419,0.000000,0.000000,0.000000,,,0,0
30350,0.395698,0.395698,0.000000,0.000000,0.000000,,,0,0
30400,0.405350,0.405350,0.000000,0.000000,0.000000,,,0,0
30450,0.391534,0.391534,0.000000,0.000000,0.000000,,,0,0
30500,0.393110,0.393110,0.000000,0.000000,0.000000,,,0,0
30550,0.388052,0.388052,0.000000,0.000000,0.000000,,,0,0
30600,0.394614,0.394614,0.000000,0.000000,0.000000,,,0,0
30650,0.398151,0.398151,0.000000,0.000000,0.000000,,,0,0
30700,0.389122,0.389122,0.000000,0.000000,0.000000,,,0,0
30750,0.388016,0.388016,0.000000,0.000000,0.000000,,,0,0
30800,0.393600,0.393600,0.000000,0.000000,0.000000,,,0,0
30850,0.385020,0.385020,0.000000,0.000000,0.000000,,,0,0
30900,0.399607,0.399607,0.000000,0.000000,0.000000,,,0,0
30950,0.391681,0.391681,0.000000,0.000000,0.000000,,,0,0
31000,0.389798,0.389798,0.000000,0.000000,0.000000,,,0,0
31050,0.390875,0.390875,0.000000,0.000000,0.000000,,,0,0
31100,0.393676,0.393676,0.000000,0.000000,0.000000,,,0,0
31150,0.382775,0.382775,0.000000,0.000000,0.000000,,,0,0
31200,0.398410,0.398410,0.000000,0.000000,0.000000,,,0,0
31250,0.380131,0.380131,0.000000,0.000000,0.000000,,,0,0
31300,0.389560,0.389560,0.000000,0.000000,0.000000,,,0,0
31350,0.398257,0.398257,0.000000,0.000000,0.000000,,,0,0
31400,0.393393,0.393393,0.000000,0.000000,0.000000,,,0,0
31450,0.374565,0.374565,0.000000,0.000000,0.000000,,,0,0
31500,0.387024,0.387024,0.000000,0.000000,0.000000,,,0,0
31550,0.385252,0.385252,0.000000,0.000000,0.000000,,,0,0
31600,0.384535,0.384535,0.000000,0.000000,0.000000,,,0,0
31650,0.383479,0.383479,0.000000,0.000000,0.000000,,,0,0
31700,0.386326,0.386326,0.000000,0.000000,0.000000,,,0,0
31750,0.396687,0.396687,0.000000,0.000000,0.000000,,,0,0
31800,0.381260,0.381260,0.000000,0.000000,0.000000,,,0,0
31850,0.387940,0.387940,0.000000,0.000000,0.000000,,,0,0
31900,0.387433,0.387433,0.000000,0.000000,0.000000,,,0,0
31950,0.376085,0.376085,0.000000,0.000000,0.000000,,,0,0
32000,0.377132,0.377132,0.000000,0.000000,0.000000,,,0,0
32000,,,,,,3.812236,0.000000,,
32050,0.381003,0.381003,0.000000,0.000000,0.000000,,,0,0
32100,0.379315,0.379315,0.000000,0.000000,0.000000,,,0,0
32150,0.378545,0.378545,0.000000,0.000000,0.000000,,,0,0
32200,0.385652,0.385652,0.000000,0.000000,0.000000,,,0,0
32250,0.371300,0.371300,0.000000,0.000000,0.000000,,,0,0
32300,0.371979,0.371979,0.000000,0.000000,0.000000,,,0,0
32350,0.387984,0.387984,0.000000,0.000000,0.000000,,,0,0
32400,0.389668,0.389668,0.000000,0.000000,0.000000,,,0,0
32450,0.371359,0.371359,0.000000,0.000000,0.000000,,,0,0
32500,0.380438,0.380438,0.000000,0.000000,0.000000,,,0,0
32550,0.393368,0.393368,0.000000,0.000000,0.000000,,,0,0
32600,0.374220,0.374220,0.000000,0.000000,0.000000,,,0,0
32650,0.378677,0.378677,0.000000,0.000000,0.000000,,,0,0
32700,0.375110,0.375110,0.000000,0.000000,0.000000,,,0,0
32750,0.365056,0.365056,0.000000,0.000000,0.000000,,,0,0
32800,0.382141,0.382141,0.000000,0.000000,0.000000,,,0,0
32850,0.368232,0.368232,0.000000,0.000000,0.000000,,,0,0
32900,0.379745,0.379745,0.000000,0.000000,0.000000,,,0,0
32950,0.364868,0.364868,0.000000,0.000000,0.000000,,,0,0
33000,0.371993,0.371993,0.000000,0.000000,0.000000,,,0,0
33050,0.372713,0.372713,0.000000,0.000000,0.000000,,,0,0
33100,0.367583,0.367583,0.000000,0.000000,0.000000,,,0,0
33150,0.378886,0.378886,0.000000,0.000000,0.000000,,,0,0
33200,0.358507,0.358507,0.000000,0.000000,0.000000,,,0,0
33250,0.374941,0.374941,0.000000,0.000000,0.000000,,,0,0
33300,0.382859,0.382859,0.000000,0.000000,0.000000,,,0,0
33350,0.365000,0.365000,0.000000,0.000000,0.000000,,,0,0
33400,0.373889,0.373889,0.000000,0.000000,0.000000,,,0,0
33450,0.368154,0.368154,0.000000,0.000000,0.000000,,,0,0
33500,0.367137,0.367137,0.000000,0.000000,0.000000,,,0,0
33550,0.360951,0.360951,0.000000,0.000000,0.000000,,,0,0
33600,0.371895,0.371895,0.000000,0.000000,0.000000,,,0,0
33650,0.365061,0.365061,0.000000,0.000000,0.000000,,,0,0
33700,0.377234,0.377234,0.000000,0.000000,0.000000,,,0,0
33750,0.372695,0.372695,0.000000,0.000000,0.000000,,,0,0
33800,0.363724,0.363724,0.000000,0.000000,0.000000,,,0,0
33850,0.361778,0.361778,0.000000,0.000000,0.000000,,,0,0
33900,0.359331,0.359331,0.000000,0.000000,0.000000,,,0,0
33950,0.373628,0.373628,0.000000,0.000000,0.000000,,,0,0
34000,0.365797,0.365797,0.000000,0.000000,0.000000,,,0,0
34000,,,,,,3.877732,0.000000,,
34050,0.354093,0.354093,0.000000,0.000000,0.000000,,,0,0
34100,0.370418,0.370418,0.000000,0.000000,0.000000,,,0,0
34150,0.361783,0.361783,0.000000,0.000000,0.000000,,,0,0
34200,0.360668,0.360668,0.000000,0.000000,0.000000,,,0,0
34250,0.363104,0.363104,0.000000,0.000000,0.000000,,,0,0
34300,0.360616,0.360616,0.000000,0.000000,0.000000,,,0,0
34350,0.365121,0.365121,0.000000,0.000000,0.000000,,,0,0
34400,0.369920,0.369920,0.000000,0.000000,0.000000,,,0,0
34450,0.362087,0.362087,0.000000,0.000000,0.000000,,,0,0
34500,0.354000,0.354000,0.000000,0.000000,0.000000,,,0,0
34550,0.347619,0.347619,0.000000,0.000000,0.000000,,,0,0
34600,0.358055,0.358055,0.000000,0.000000,0.000000,,,0,0
34650,0.354174,0.354174,0.000000,0.000000,0.000000,,,0,0
34700,0.357676,0.357676,0.000000,0.000000,0.000000,,,0,0
34750,0.359758,0.359758,0.000000,0.000000,0.000000,,,0,0
34800,0.352534,0.352534,0.000000,0.000000,0.000000,,,0,0
34850,0.356853,0.356853,0.000000,0.000000,0.000000,,,0,0
34900,0.356089,0.356089,0.000000,0.000000,0.000000,,,0,0
34950,0.367620,0.367620,0.000000,0.000000,0.000000,,,0,0
35000,0.356078,0.356078,0.000000,0.000000,0.000000,,,0,0
35050,0.352281,0.352281,0.000000,0.000000,0.000000,,,0,0
35100,0.355853,0.355853,0.000000,0.000000,0.000000,,,0,0
35150,0.354525,0.354525,0.000000,0.000000,0.000000,,,0,0
35200,0.367538,0.367538,0.000000,0.000000,0.000000,,,0,0
35250,0.359820,0.359820,0.000000,0.000000,0.000000,,,0,0
35300,0.350343,0.350343,0.000000,0.000000,0.000000,,,0,0
35350,0.346578,0.346578,0.000000,0.000000,0.000000,,,0,0
35400,0.350240,0.350240,0.000000,0.000000,0.000000,,,0,0
35450,0.344781,0.344781,0.000000,0.000000,0.000000,,,0,0
35500,0.342364,0.342364,0.000000,0.000000,0.000000,,,0,0
35550,0.358844,0.358844,0.000000,0.000000,0.000000,,,0,0
35600,0.353453,0.353453,0.000000,0.000000,0.000000,,,0,0
35650,0.353284,0.353284,0.000000,0.000000,0.000000,,,0,0
35700,0.354077,0.354077,0.000000,0.000000,0.000000,,,0,0
35750,0.347101,0.347101,0.000000,0.000000,0.000000,,,0,0
35800,0.349850,0.349850,0.000000,0.000000,0.000000,,,0,0
35850,0.345300,0.345300,0.000000,0.000000,0.000000,,,0,0
35900,0.345334,0.345334,0.000000,0.000000,0.000000,,,0,0
35950,0.344577,0.344577,0.000000,0.000000,0.000000,,,0,0
36000,0.338745,0.338745,0.000000,0.000000,0.000000,,,0,0
36000,,,,,,3.969105,0.000000,,
36050,0.335571,0.335571,0.000000,0.000000,0.000000,,,0,0
36100,0.341285,0.341285,0.000000,0.000000,0.000000,,,0,0
36150,0.345134,0.345134,0.000000,0.000000,0.000000,,,0,0
36200,0.351281,0.351281,0.000000,0.000000,0.000000,,,0,0
36250,0.349622,0.349622,0.000000,0.000000,0.000000,,,0,0
36300,0.339399,0.339399,0.000000,0.000000,0.000000,,,0,0
36350,0.353627,0.353627,0.000000,0.000000,0.000000,,,0,0
36400,0.343838,0.343838,0.000000,0.000000,0.000000,,,0,0
36450,0.339008,0.339008,0.000000,0.000000,0.000000,,,0,0
36500,0.340554,0.340554,0.000000,0.000000,0.000000,,,0,0
36550,0.351912,0.351912,0.000000,0.000000,0.000000,,,0,0
36600,0.338372,0.338372,0.000000,0.000000,0.000000,,,0,0
36650,0.348401,0.348401,0.000000,0.000000,0.000000,,,0,0
36700,0.346102,0.346102,0.000000,0.000000,0.000000,,,0,0
36750,0.338250,0.338250,0.000000,0.000000,0.000000,,,0,0
36800,0.347347,0.347347,0.000000,0.000000,0.000000,,,0,0
36850,0.342374,0.342374,0.000000,0.000000,0.000000,,,0,0
36900,0.333485,0.333485,0.000000,0.000000,0.000000,,,0,0
36950,0.333726,0.333726,0.000000,0.000000,0.000000,,,0,0
37000,0.340673,0.340673,0.000000,0.000000,0.000000,,,0,0
37050,0.340060,0.340060,0.000000,0.000000,0.000000,,,0,0
37100,0.338335,0.338335,0.000000,0.000000,0.000000,,,0,0
37150,0.337025,0.337025,0.000000,0.000000,0.000000,,,0,0
37200,0.345625,0.345625,0.000000,0.000000,0.000000,,,0,0
37250,0.337378,0.337378,0.000000,0.000000,0.000000,,,0,0
37300,0.328598,0.328598,0.000000,0.000000,0.000000,,,0,0
37350,0.333247,0.333247,0.000000,0.000000,0.000000,,,0,0
37400,0.330154,0.330154,0.000000,0.000000,0.000000,,,0,0
37450,0.353491,0.353491,0.000000,0.000000,0.000000,,,0,0
37500,0.340480,0.340480,0.000000,0.000000,0.000000,,,0,0
37550,0.339925,0.339925,0.000000,0.000000,0.000000,,,0,0
37600,0.327678,0.327678,0.000000,0.000000,0.000000,,,0,0
37650,0.333658,0.333658,0.000000,0.000000,0.000000,,,0,0
37700,0.332883,0.332883,0.000000,0.000000,0.000000,,,0,0
37750,0.337513,0.337513,0.000000,0.000000,0.000000,,,0,0
37800,0.331050,0.331050,0.000000,0.000000,0.000000,,,0,0
37850,0.346054,0.346054,0.000000,0.000000,0.000000,,,0,0
37900,0.334976,0.334976,0.000000,0.000000,0.000000,,,0,0
37950,0.329861,0.329861,0.000000,0.000000,0.000000,,,0,0
38000,0.332018,0.332018,0.000000,0.000000,0.000000,,,0,0
38000,,,,,,4.081601,0.000000,,
38050,0.334763,0.334763,0.000000,0.000000,0.000000,,,0,0
38100,0.337223,0.337223,0.000000,0.000000,0.000000,,,0,0
38150,0.332585,0.332585,0.000000,0.000000,0.000000,,,0,0
38200,0.338960,0.338960,0.000000,0.000000,0.000000,,,0,0
38250,0.326454,0.326454,0.000000,0.000000,0.000000,,,0,0
38300,0.333789,0.333789,0.000000,0.000000,0.000000,,,0,0
38350,0.337594,0.337594,0.000000,0.000000,0.000000,,,0,0
38400,0.342011,0.342011,0.000000,0.000000,0.000000,,,0,0
38450,0.333447,0.333447,0.000000,0.000000,0.000000,,,0,0
38500,0.333207,0.333207,0.000000,0.000000,0.000000,,,0,0
38550,0.337755,0.337755,0.000000,0.000000,0.000000,,,0,0
38600,0.331399,0.331399,0.000000,0.000000,0.000000,,,0,0
38650,0.335798,0.335798,0.000000,0.000000,0.000000,,,0,0
38700,0.330814,0.330814,0.000000,0.000000,0.000000,,,0,0
38750,0.331617,0.331617,0.000000,0.000000,0.000000,,,0,0
38800,0.332920,0.332920,0.000000,0.000000,0.000000,,,0,0
38850,0.327378,0.327378,0.000000,0.000000,0.000000,,,0,0
38900,0.322411,0.322411,0.000000,0.000000,0.000000,,,0,0
38950,0.338840,0.338840,0.000000,0.000000,0.000000,,,0,0
39000,0.327083,0.327083,0.000000,0.000000,0.000000,,,0,0
39050,0.325890,0.325890,0.000000,0.000000,0.000000,,,0,0
39100,0.328537,0.328537,0.000000,0.000000,0.000000,,,0,0
39150,0.331545,0.331545,0.000000,0.000000,0.000000,,,0,0
39200,0.331774,0.331774,0.000000,0.000000,0.000000,,,0,0
39250,0.325412,0.325412,0.000000,0.000000,0.000000,,,0,0
39300,0.330725,0.330725,0.000000,0.000000,0.000000,,,0,0
39350,0.318309,0.318309,0.000000,0.000000,0.000000,,,0,0
39400,0.320428,0.320428,0.000000,0.000000,0.000000,,,0,0
39450,0.329307,0.329307,0.000000,0.000000,0.000000,,,0,0
39500,0.324197,0.324197,0.000000,0.000000,0.000000,,,0,0
39550,0.320918,0.320918,0.000000,0.000000,0.000000,,,0,0
39600,0.339016,0.339016,0.000000,0.000000,0.000000,,,0,0
39650,0.322411,0.322411,0.000000,0.000000,0.000000,,,0,0
39700,0.325108,0.325108,0.000000,0.000000,0.000000,,,0,0
39750,0.337081,0.337081,0.000000,0.000000,0.000000,,,0,0
39800,0.315236,0.315236,0.000000,0.000000,0.000000,,,0,0
39850,0.330349,0.330349,0.000000,0.000000,0.000000,,,0,0
39900,0.325438,0.325438,0.000000,0.000000,0.000000,,,0,0
39950,0.330280,0.330280,0.000000,0.000000,0.000000,,,0,0
40000,0.326121,0.326121,0.000000,0.000000,0.000000,,,0,0
40000,,,,,,4.042854,0.000000,,
40050,0.316629,0.316629,0.000000,0.000000,0.000000,,,0,0
40100,0.325473,0.325473,0.000000,0.000000,0.000000,,,0,0
40150,0.325678,0.325678,0.000000,0.000000,0.000000,,,0,0
40200,0.316925,0.316925,0.000000,0.000000,0.000000,,,0,0
40250,0.321930,0.321930,0.000000,0.000000,0.000000,,,0,0
40300,0.321111,0.321111,0.000000,0.000000,0.000000,,,0,0
40350,0.321465,0.321465,0.000000,0.000000,0.000000,,,0,0
