epoch,train_total,train_sup,train_adv,train_unsup,train_disc,val_loss,val_token_acc,pseudo_chunks,pseudo_notes
339,1.742771,1.742771,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
340,1.645776,1.645776,0.000000,0.000000,0.000000,2.856566,0.000000,0,0
341,1.698063,1.698063,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
342,1.673542,1.673542,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
343,1.732384,1.732384,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
344,1.732214,1.732214,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
345,1.754196,1.754196,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
346,1.662282,1.662282,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
347,1.825779,1.825779,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
348,1.757949,1.757949,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
349,1.590630,1.590630,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
350,1.685331,1.685331,0.000000,0.000000,0.000000,2.843568,0.000000,0,0
351,1.644866,1.644866,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
352,1.691368,1.691368,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
353,1.636638,1.636638,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
354,1.758106,1.758106,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
355,1.788699,1.788699,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
356,1.631052,1.631052,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
357,1.635205,1.635205,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
358,1.679420,1.679420,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
359,1.614639,1.614639,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
360,1.632429,1.632429,0.000000,0.000000,0.000000,2.826968,0.000000,0,0
361,1.572024,1.572024,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
362,1.840738,1.840738,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
363,1.724707,1.724707,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
364,1.606273,1.606273,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
365,1.690133,1.690133,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
366,1.684302,1.684302,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
367,1.709810,1.709810,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
368,1.674022,1.674022,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
369,1.576750,1.576750,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
370,1.629074,1.629074,0.000000,0.000000,0.000000,2.823272,0.000000,0,0
371,1.661487,1.661487,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
372,1.674353,1.674353,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
373,1.625002,1.625002,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
374,1.694984,1.694984,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
375,1.596931,1.596931,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
376,1.658555,1.658555,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
377,1.620272,1.620272,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
378,1.618165,1.618165,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
379,1.757180,1.757180,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
380,1.642894,1.642894,0.000000,0.000000,0.000000,2.795776,0.000000,0,0
381,1.663182,1.663182,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
382,1.623463,1.623463,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
383,1.610084,1.610084,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
384,1.604905,1.604905,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
385,1.654895,1.654895,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
386,1.646953,1.646953,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
387,1.575204,1.575204,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
388,1.545916,1.545916,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
389,1.535183,1.535183,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
390,1.569037,1.569037,0.000000,0.000000,0.000000,2.807939,0.000000,0,0
391,1.564334,1.564334,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
392,1.493817,1.493817,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
393,1.523371,1.523371,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
394,1.541670,1.541670,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
395,1.495231,1.495231,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
396,1.610207,1.610207,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
397,1.613188,1.613188,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
398,1.533504,1.533504,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
399,1.658050,1.658050,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
400,1.418252,1.418252,0.000000,0.000000,0.000000,2.778186,0.000000,0,0
401,1.463041,1.463041,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
402,1.497397,1.497397,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
403,1.540819,1.540819,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
404,1.490110,1.490110,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
405,1.593826,1.593826,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
406,1.599749,1.599749,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
407,1.595029,1.595029,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
408,1.521246,1.521246,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
409,1.561242,1.561242,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
410,1.478255,1.478255,0.000000,0.000000,0.000000,2.792252,0.000000,0,0
411,1.574938,1.574938,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
412,1.453261,1.453261,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
413,1.439983,1.439983,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
414,1.503437,1.503437,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
415,1.473938,1.473938,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
416,1.558392,1.558392,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
417,1.505113,1.505113,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
418,1.503899,1.503899,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
419,1.424620,1.424620,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
420,1.378427,1.378427,0.000000,0.000000,0.000000,2.782842,0.000000,0,0
421,1.365985,1.365985,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
422,1.549493,1.549493,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
423,1.477393,1.477393,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
424,1.426223,1.426223,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
425,1.579991,1.579991,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
426,1.423035,1.423035,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
427,1.414160,1.414160,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
428,1.481759,1.481759,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
429,1.571393,1.571393,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
430,1.545297,1.545297,0.000000,0.000000,0.000000,2.783643,0.000000,0,0
431,1.466999,1.466999,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
432,1.537605,1.537605,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
433,1.545484,1.545484,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
434,1.593488,1.593488,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
435,1.358017,1.358017,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
436,1.542891,1.542891,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
437,1.474314,1.474314,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
438,1.454029,1.454029,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
439,1.327737,1.327737,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
440,1.463054,1.463054,0.000000,0.000000,0.000000,2.769906,0.000000,0,0
441,1.489589,1.489589,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
442,1.573247,1.573247,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
443,1.484637,1.484637,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
444,1.387628,1.387628,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
445,1.436813,1.436813,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
446,1.374365,1.374365,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
447,1.460960,1.460960,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
448,1.519649,1.519649,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
449,1.424252,1.424252,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
450,1.475401,1.475401,0.000000,0.000000,0.000000,2.762805,0.000000,0,0
451,1.429571,1.429571,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
452,1.442609,1.442609,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
453,1.486617,1.486617,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
454,1.457165,1.457165,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
455,1.373425,1.373425,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
456,1.522706,1.522706,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
457,1.400263,1.400263,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
458,1.540182,1.540182,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
459,1.263499,1.263499,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
460,1.423491,1.423491,0.000000,0.000000,0.000000,2.767787,0.000000,0,0
461,1.331903,1.331903,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
462,1.379588,1.379588,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
463,1.326677,1.326677,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
464,1.340917,1.340917,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
465,1.470919,1.470919,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
466,1.399549,1.399549,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
467,1.501721,1.501721,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
468,1.370170,1.370170,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
469,1.340915,1.340915,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
470,1.467960,1.467960,0.000000,0.000000,0.000000,2.750246,0.000000,0,0
471,1.350486,1.350486,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
472,1.455333,1.455333,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
473,1.433579,1.433579,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
474,1.461694,1.461694,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
475,1.318831,1.318831,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
476,1.349671,1.349671,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
477,1.421567,1.421567,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
478,1.398149,1.398149,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
479,1.338448,1.338448,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
480,1.355774,1.355774,0.000000,0.000000,0.000000,2.780450,0.000000,0,0
481,1.308768,1.308768,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
482,1.469807,1.469807,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
483,1.383208,1.383208,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
484,1.369132,1.369132,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
485,1.344432,1.344432,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
486,1.388802,1.388802,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
487,1.308470,1.308470,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
488,1.375466,1.375466,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
489,1.297770,1.297770,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
490,1.302985,1.302985,0.000000,0.000000,0.000000,2.781863,0.000000,0,0
491,1.339634,1.339634,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
492,1.409427,1.409427,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
493,1.363113,1.363113,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
494,1.363406,1.363406,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
495,1.305515,1.305515,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
496,1.390104,1.390104,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
497,1.286223,1.286223,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
498,1.385633,1.385633,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
499,1.408340,1.408340,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
500,1.332662,1.332662,0.000000,0.000000,0.000000,2.755880,0.000000,0,0
501,1.207882,1.207882,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
502,1.278043,1.278043,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
503,1.338380,1.338380,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
504,1.393888,1.393888,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
505,1.297141,1.297141,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
506,1.466188,1.466188,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
507,1.382705,1.382705,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
508,1.340701,1.340701,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
509,1.332421,1.332421,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
510,1.339137,1.339137,0.000000,0.000000,0.000000,2.749926,0.000000,0,0
511,1.299316,1.299316,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
512,1.302824,1.302824,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
513,1.342224,1.342224,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
514,1.301553,1.301553,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
515,1.294734,1.294734,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
516,1.272490,1.272490,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
517,1.303454,1.303454,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
518,1.233773,1.233773,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
519,1.298738,1.298738,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
520,1.424495,1.424495,0.000000,0.000000,0.000000,2.753471,0.000000,0,0
521,1.375953,1.375953,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
522,1.266820,1.266820,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
523,1.309212,1.309212,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
524,1.377646,1.377646,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
525,1.342159,1.342159,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
526,1.346668,1.346668,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
527,1.291992,1.291992,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
528,1.378366,1.378366,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
529,1.257501,1.257501,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
530,1.199971,1.199971,0.000000,0.000000,0.000000,2.754774,0.000000,0,0
531,1.299407,1.299407,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
532,1.266599,1.266599,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
533,1.302406,1.302406,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
534,1.369541,1.369541,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
535,1.398825,1.398825,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
536,1.302776,1.302776,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
537,1.265367,1.265367,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
538,1.351874,1.351874,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
539,1.291101,1.291101,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
540,1.250797,1.250797,0.000000,0.000000,0.000000,2.758160,0.000000,0,0
541,1.264730,1.264730,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
542,1.242434,1.242434,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
543,1.269414,1.269414,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
544,1.322459,1.322459,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
545,1.263874,1.263874,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
546,1.300403,1.300403,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
547,1.344341,1.344341,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
548,1.181113,1.181113,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
549,1.157125,1.157125,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
550,1.208367,1.208367,0.000000,0.000000,0.000000,2.745888,0.000000,0,0
551,1.307285,1.307285,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
552,1.317143,1.317143,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
553,1.260005,1.260005,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
554,1.188827,1.188827,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
555,1.295390,1.295390,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
556,1.371123,1.371123,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
557,1.311043,1.311043,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
558,1.236300,1.236300,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
559,1.211826,1.211826,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
560,1.351103,1.351103,0.000000,0.000000,0.000000,2.764836,0.000000,0,0
561,1.326184,1.326184,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
562,1.283556,1.283556,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
563,1.151333,1.151333,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
564,1.238297,1.238297,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
565,1.355412,1.355412,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
566,1.344216,1.344216,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
567,1.197032,1.197032,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
568,1.270819,1.270819,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
569,1.130973,1.130973,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
570,1.273518,1.273518,0.000000,0.000000,0.000000,2.753917,0.000000,0,0
571,1.216311,1.216311,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
572,1.179135,1.179135,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
573,1.195234,1.195234,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
574,1.179432,1.179432,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
575,1.251669,1.251669,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
576,1.255484,1.255484,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
577,1.252580,1.252580,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
578,1.159804,1.159804,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
579,1.194189,1.194189,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
580,1.196248,1.196248,0.000000,0.000000,0.000000,2.755390,0.000000,0,0
581,1.187599,1.187599,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
582,1.179622,1.179622,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
583,1.261335,1.261335,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
584,1.258974,1.258974,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
585,1.172376,1.172376,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
586,1.254858,1.254858,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
587,1.190012,1.190012,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
588,1.321082,1.321082,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
589,1.221289,1.221289,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
590,1.237731,1.237731,0.000000,0.000000,0.000000,2.751213,0.000000,0,0
591,1.142077,1.142077,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
592,1.187732,1.187732,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
593,1.243274,1.243274,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
594,1.228313,1.228313,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
595,1.284944,1.284944,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
596,1.296874,1.296874,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
597,1.290243,1.290243,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
598,1.199347,1.199347,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
599,1.158736,1.158736,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
600,1.169033,1.169033,0.000000,0.000000,0.000000,2.758728,0.000000,0,0
601,1.223826,1.223826,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
602,1.193060,1.193060,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
603,1.141938,1.141938,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
604,1.173868,1.173868,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
605,1.190136,1.190136,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
606,1.187851,1.187851,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
607,1.287392,1.287392,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
608,1.146061,1.146061,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
609,1.150789,1.150789,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
610,1.159089,1.159089,0.000000,0.000000,0.000000,2.753284,0.000000,0,0
611,1.203761,1.203761,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
612,1.171668,1.171668,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
613,1.180233,1.180233,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
614,1.097830,1.097830,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
615,1.177400,1.177400,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
616,1.303573,1.303573,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
617,1.277609,1.277609,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
618,1.192967,1.192967,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
619,1.229841,1.229841,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
620,1.257521,1.257521,0.000000,0.000000,0.000000,2.765986,0.000000,0,0
621,1.180414,1.180414,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
622,1.073265,1.073265,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
623,1.187932,1.187932,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
624,1.192998,1.192998,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
625,1.133162,1.133162,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
626,1.198909,1.198909,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
627,1.168738,1.168738,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
628,1.272038,1.272038,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
629,1.107085,1.107085,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
630,1.213666,1.213666,0.000000,0.000000,0.000000,2.761965,0.000000,0,0
631,1.244062,1.244062,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
632,1.218566,1.218566,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
633,1.152843,1.152843,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
634,1.211379,1.211379,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
635,1.087027,1.087027,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
636,1.172965,1.172965,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
637,1.072731,1.072731,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
638,1.174461,1.174461,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
639,1.175145,1.175145,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
640,1.293623,1.293623,0.000000,0.000000,0.000000,2.762105,0.000000,0,0
641,1.110645,1.110645,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
642,1.173261,1.173261,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
643,1.245802,1.245802,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
644,1.234622,1.234622,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
645,1.192693,1.192693,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
646,1.027771,1.027771,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
647,1.067323,1.067323,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
648,1.168554,1.168554,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
649,1.033988,1.033988,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
650,1.098993,1.098993,0.000000,0.000000,0.000000,2.758780,0.000000,0,0
651,1.112311,1.112311,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
652,1.086868,1.086868,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
653,1.110835,1.110835,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
654,1.160067,1.160067,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
655,1.132457,1.132457,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
656,1.241435,1.241435,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
657,1.113048,1.113048,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
658,1.097275,1.097275,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
659,1.102028,1.102028,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
660,1.201659,1.201659,0.000000,0.000000,0.000000,2.769670,0.000000,0,0
661,1.200614,1.200614,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
662,1.021420,1.021420,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
663,1.079654,1.079654,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
664,1.112678,1.112678,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
665,1.144156,1.144156,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
666,1.147370,1.147370,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
667,1.133229,1.133229,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
668,1.161346,1.161346,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
669,1.083425,1.083425,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
670,1.179750,1.179750,0.000000,0.000000,0.000000,2.795376,0.000000,0,0
671,1.116832,1.116832,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
672,1.124653,1.124653,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
673,1.139222,1.139222,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
674,1.083147,1.083147,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
675,1.080792,1.080792,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
676,1.168397,1.168397,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
677,1.124746,1.124746,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
678,1.165926,1.165926,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
