epoch,train_total,train_sup,train_adv,train_unsup,train_disc,val_loss
2101,0.603037,0.603037,0.000000,0.000000,0.000000,0.000000
2102,0.619462,0.619462,0.000000,0.000000,0.000000,0.000000
2103,0.618836,0.618836,0.000000,0.000000,0.000000,0.000000
2104,0.603581,0.603581,0.000000,0.000000,0.000000,0.000000
2105,0.577956,0.577956,0.000000,0.000000,0.000000,0.000000
2106,0.641294,0.641294,0.000000,0.000000,0.000000,0.000000
2107,0.617476,0.617476,0.000000,0.000000,0.000000,0.000000
2108,0.569993,0.569993,0.000000,0.000000,0.000000,0.000000
2109,0.586614,0.586614,0.000000,0.000000,0.000000,0.000000
2110,0.606911,0.606911,0.000000,0.000000,0.000000,3.297966
2111,0.631529,0.631529,0.000000,0.000000,0.000000,0.000000
2112,0.603848,0.603848,0.000000,0.000000,0.000000,0.000000
2113,0.629369,0.629369,0.000000,0.000000,0.000000,0.000000
2114,0.635723,0.635723,0.000000,0.000000,0.000000,0.000000
2115,0.594283,0.594283,0.000000,0.000000,0.000000,0.000000
2116,0.626846,0.626846,0.000000,0.000000,0.000000,0.000000
2117,0.570734,0.570734,0.000000,0.000000,0.000000,0.000000
2118,0.608137,0.608137,0.000000,0.000000,0.000000,0.000000
2119,0.589952,0.589952,0.000000,0.000000,0.000000,0.000000
2120,0.633431,0.633431,0.000000,0.000000,0.000000,3.306251
2121,0.625294,0.625294,0.000000,0.000000,0.000000,0.000000
2122,0.626298,0.626298,0.000000,0.000000,0.000000,0.000000
2123,0.613873,0.613873,0.000000,0.000000,0.000000,0.000000
2124,0.561613,0.561613,0.000000,0.000000,0.000000,0.000000
2125,0.574609,0.574609,0.000000,0.000000,0.000000,0.000000
2126,0.636186,0.636186,0.000000,0.000000,0.000000,0.000000
2127,0.584521,0.584521,0.000000,0.000000,0.000000,0.000000
2128,0.617338,0.617338,0.000000,0.000000,0.000000,0.000000
2129,0.583944,0.583944,0.000000,0.000000,0.000000,0.000000
2130,0.598911,0.598911,0.000000,0.000000,0.000000,3.327704
2131,0.605053,0.605053,0.000000,0.000000,0.000000,0.000000
2132,0.629567,0.629567,0.000000,0.000000,0.000000,0.000000
2133,0.570705,0.570705,0.000000,0.000000,0.000000,0.000000
2134,0.603839,0.603839,0.000000,0.000000,0.000000,0.000000
2135,0.571502,0.571502,0.000000,0.000000,0.000000,0.000000
2136,0.603167,0.603167,0.000000,0.000000,0.000000,0.000000
2137,0.649323,0.649323,0.000000,0.000000,0.000000,0.000000
2138,0.614856,0.614856,0.000000,0.000000,0.000000,0.000000
2139,0.591665,0.591665,0.000000,0.000000,0.000000,0.000000
2140,0.563561,0.563561,0.000000,0.000000,0.000000,3.355791
2141,0.590027,0.590027,0.000000,0.000000,0.000000,0.000000
2142,0.563644,0.563644,0.000000,0.000000,0.000000,0.000000
2143,0.647808,0.647808,0.000000,0.000000,0.000000,0.000000
2144,0.599168,0.599168,0.000000,0.000000,0.000000,0.000000
2145,0.600490,0.600490,0.000000,0.000000,0.000000,0.000000
2146,0.579143,0.579143,0.000000,0.000000,0.000000,0.000000
2147,0.621390,0.621390,0.000000,0.000000,0.000000,0.000000
2148,0.566842,0.566842,0.000000,0.000000,0.000000,0.000000
2149,0.618155,0.618155,0.000000,0.000000,0.000000,0.000000
2150,0.657197,0.657197,0.000000,0.000000,0.000000,3.312195
2151,0.623534,0.623534,0.000000,0.000000,0.000000,0.000000
2152,0.667661,0.667661,0.000000,0.000000,0.000000,0.000000
2153,0.553983,0.553983,0.000000,0.000000,0.000000,0.000000
2154,0.604659,0.604659,0.000000,0.000000,0.000000,0.000000
2155,0.645341,0.645341,0.000000,0.000000,0.000000,0.000000
2156,0.554492,0.554492,0.000000,0.000000,0.000000,0.000000
2157,0.568879,0.568879,0.000000,0.000000,0.000000,0.000000
2158,0.598933,0.598933,0.000000,0.000000,0.000000,0.000000
2159,0.600156,0.600156,0.000000,0.000000,0.000000,0.000000
2160,0.610661,0.610661,0.000000,0.000000,0.000000,3.321692
2161,0.600194,0.600194,0.000000,0.000000,0.000000,0.000000
2162,0.606680,0.606680,0.000000,0.000000,0.000000,0.000000
2163,0.598761,0.598761,0.000000,0.000000,0.000000,0.000000
2164,0.617551,0.617551,0.000000,0.000000,0.000000,0.000000
2165,0.604296,0.604296,0.000000,0.000000,0.000000,0.000000
2166,0.556848,0.556848,0.000000,0.000000,0.000000,0.000000
2167,0.617901,0.617901,0.000000,0.000000,0.000000,0.000000
2168,0.614206,0.614206,0.000000,0.000000,0.000000,0.000000
2169,0.591391,0.591391,0.000000,0.000000,0.000000,0.000000
2170,0.590037,0.590037,0.000000,0.000000,0.000000,3.358113
2171,0.613182,0.613182,0.000000,0.000000,0.000000,0.000000
2172,0.559415,0.559415,0.000000,0.000000,0.000000,0.000000
2173,0.654193,0.654193,0.000000,0.000000,0.000000,0.000000
2174,0.568831,0.568831,0.000000,0.000000,0.000000,0.000000
2175,0.640791,0.640791,0.000000,0.000000,0.000000,0.000000
2176,0.634361,0.634361,0.000000,0.000000,0.000000,0.000000
2177,0.592428,0.592428,0.000000,0.000000,0.000000,0.000000
2178,0.622260,0.622260,0.000000,0.000000,0.000000,0.000000
2179,0.601285,0.601285,0.000000,0.000000,0.000000,0.000000
2180,0.591191,0.591191,0.000000,0.000000,0.000000,3.302454
2181,0.573814,0.573814,0.000000,0.000000,0.000000,0.000000
2182,0.605991,0.605991,0.000000,0.000000,0.000000,0.000000
2183,0.618310,0.618310,0.000000,0.000000,0.000000,0.000000
2184,0.567102,0.567102,0.000000,0.000000,0.000000,0.000000
2185,0.616269,0.616269,0.000000,0.000000,0.000000,0.000000
2186,0.630310,0.630310,0.000000,0.000000,0.000000,0.000000
2187,0.598314,0.598314,0.000000,0.000000,0.000000,0.000000
2188,0.620495,0.620495,0.000000,0.000000,0.000000,0.000000
2189,0.590045,0.590045,0.000000,0.000000,0.000000,0.000000
2190,0.563900,0.563900,0.000000,0.000000,0.000000,3.349329
2191,0.565966,0.565966,0.000000,0.000000,0.000000,0.000000
2192,0.613921,0.613921,0.000000,0.000000,0.000000,0.000000
2193,0.609993,0.609993,0.000000,0.000000,0.000000,0.000000
2194,0.563299,0.563299,0.000000,0.000000,0.000000,0.000000
2195,0.613706,0.613706,0.000000,0.000000,0.000000,0.000000
2196,0.585018,0.585018,0.000000,0.000000,0.000000,0.000000
2197,0.615694,0.615694,0.000000,0.000000,0.000000,0.000000
2198,0.581168,0.581168,0.000000,0.000000,0.000000,0.000000
2199,0.576214,0.576214,0.000000,0.000000,0.000000,0.000000
2200,0.559343,0.559343,0.000000,0.000000,0.000000,3.402622
2201,0.570521,0.570521,0.000000,0.000000,0.000000,0.000000
2202,0.573168,0.573168,0.000000,0.000000,0.000000,0.000000
2203,0.602672,0.602672,0.000000,0.000000,0.000000,0.000000
2204,0.610382,0.610382,0.000000,0.000000,0.000000,0.000000
2205,0.589036,0.589036,0.000000,0.000000,0.000000,0.000000
2206,0.598580,0.598580,0.000000,0.000000,0.000000,0.000000
2207,0.554180,0.554180,0.000000,0.000000,0.000000,0.000000
2208,0.577365,0.577365,0.000000,0.000000,0.000000,0.000000
2209,0.631018,0.631018,0.000000,0.000000,0.000000,0.000000
2210,0.618351,0.618351,0.000000,0.000000,0.000000,3.405889
2211,0.601426,0.601426,0.000000,0.000000,0.000000,0.000000
2212,0.615253,0.615253,0.000000,0.000000,0.000000,0.000000
2213,0.556869,0.556869,0.000000,0.000000,0.000000,0.000000
2214,0.661389,0.661389,0.000000,0.000000,0.000000,0.000000
2215,0.588929,0.588929,0.000000,0.000000,0.000000,0.000000
2216,0.602734,0.602734,0.000000,0.000000,0.000000,0.000000
2217,0.611696,0.611696,0.000000,0.000000,0.000000,0.000000
2218,0.514743,0.514743,0.000000,0.000000,0.000000,0.000000
2219,0.579862,0.579862,0.000000,0.000000,0.000000,0.000000
2220,0.545840,0.545840,0.000000,0.000000,0.000000,3.382988
2221,0.594822,0.594822,0.000000,0.000000,0.000000,0.000000
2222,0.609811,0.609811,0.000000,0.000000,0.000000,0.000000
2223,0.571983,0.571983,0.000000,0.000000,0.000000,0.000000
2224,0.596764,0.596764,0.000000,0.000000,0.000000,0.000000
2225,0.584223,0.584223,0.000000,0.000000,0.000000,0.000000
2226,0.605371,0.605371,0.000000,0.000000,0.000000,0.000000
2227,0.575750,0.575750,0.000000,0.000000,0.000000,0.000000
2228,0.572938,0.572938,0.000000,0.000000,0.000000,0.000000
2229,0.579978,0.579978,0.000000,0.000000,0.000000,0.000000
2230,0.571207,0.571207,0.000000,0.000000,0.000000,3.328598
2231,0.615652,0.615652,0.000000,0.000000,0.000000,0.000000
2232,0.605045,0.605045,0.000000,0.000000,0.000000,0.000000
2233,0.622182,0.622182,0.000000,0.000000,0.000000,0.000000
2234,0.584114,0.584114,0.000000,0.000000,0.000000,0.000000
2235,0.574455,0.574455,0.000000,0.000000,0.000000,0.000000
2236,0.542417,0.542417,0.000000,0.000000,0.000000,0.000000
2237,0.586112,0.586112,0.000000,0.000000,0.000000,0.000000
2238,0.585199,0.585199,0.000000,0.000000,0.000000,0.000000
2239,0.632563,0.632563,0.000000,0.000000,0.000000,0.000000
2240,0.615322,0.615322,0.000000,0.000000,0.000000,3.401684
2241,0.539305,0.539305,0.000000,0.000000,0.000000,0.000000
2242,0.574948,0.574948,0.000000,0.000000,0.000000,0.000000
2243,0.607924,0.607924,0.000000,0.000000,0.000000,0.000000
2244,0.572496,0.572496,0.000000,0.000000,0.000000,0.000000
2245,0.554187,0.554187,0.000000,0.000000,0.000000,0.000000
2246,0.577149,0.577149,0.000000,0.000000,0.000000,0.000000
2247,0.589930,0.589930,0.000000,0.000000,0.000000,0.000000
2248,0.573444,0.573444,0.000000,0.000000,0.000000,0.000000
2249,0.601551,0.601551,0.000000,0.000000,0.000000,0.000000
2250,0.573473,0.573473,0.000000,0.000000,0.000000,3.370695
2251,0.565572,0.565572,0.000000,0.000000,0.000000,0.000000
2252,0.565782,0.565782,0.000000,0.000000,0.000000,0.000000
2253,0.588210,0.588210,0.000000,0.000000,0.000000,0.000000
2254,0.557797,0.557797,0.000000,0.000000,0.000000,0.000000
2255,0.570139,0.570139,0.000000,0.000000,0.000000,0.000000
2256,0.542713,0.542713,0.000000,0.000000,0.000000,0.000000
2257,0.594995,0.594995,0.000000,0.000000,0.000000,0.000000
2258,0.553773,0.553773,0.000000,0.000000,0.000000,0.000000
2259,0.570416,0.570416,0.000000,0.000000,0.000000,0.000000
2260,0.587107,0.587107,0.000000,0.000000,0.000000,3.372283
2261,0.536865,0.536865,0.000000,0.000000,0.000000,0.000000
2262,0.563087,0.563087,0.000000,0.000000,0.000000,0.000000
2263,0.614148,0.614148,0.000000,0.000000,0.000000,0.000000
2264,0.560556,0.560556,0.000000,0.000000,0.000000,0.000000
2265,0.618710,0.618710,0.000000,0.000000,0.000000,0.000000
2266,0.541850,0.541850,0.000000,0.000000,0.000000,0.000000
2267,0.553603,0.553603,0.000000,0.000000,0.000000,0.000000
2268,0.578966,0.578966,0.000000,0.000000,0.000000,0.000000
2269,0.611503,0.611503,0.000000,0.000000,0.000000,0.000000
2270,0.612557,0.612557,0.000000,0.000000,0.000000,3.387136
2271,0.607632,0.607632,0.000000,0.000000,0.000000,0.000000
2272,0.596778,0.596778,0.000000,0.000000,0.000000,0.000000
2273,0.530641,0.530641,0.000000,0.000000,0.000000,0.000000
2274,0.594242,0.594242,0.000000,0.000000,0.000000,0.000000
2275,0.605622,0.605622,0.000000,0.000000,0.000000,0.000000
2276,0.548344,0.548344,0.000000,0.000000,0.000000,0.000000
2277,0.569364,0.569364,0.000000,0.000000,0.000000,0.000000
2278,0.599357,0.599357,0.000000,0.000000,0.000000,0.000000
2279,0.558244,0.558244,0.000000,0.000000,0.000000,0.000000
2280,0.584826,0.584826,0.000000,0.000000,0.000000,3.367304
2281,0.589684,0.589684,0.000000,0.000000,0.000000,0.000000
2282,0.620812,0.620812,0.000000,0.000000,0.000000,0.000000
2283,0.556924,0.556924,0.000000,0.000000,0.000000,0.000000
2284,0.580758,0.580758,0.000000,0.000000,0.000000,0.000000
2285,0.541650,0.541650,0.000000,0.000000,0.000000,0.000000
2286,0.610213,0.610213,0.000000,0.000000,0.000000,0.000000
2287,0.585707,0.585707,0.000000,0.000000,0.000000,0.000000
2288,0.564982,0.564982,0.000000,0.000000,0.000000,0.000000
2289,0.548767,0.548767,0.000000,0.000000,0.000000,0.000000
2290,0.548022,0.548022,0.000000,0.000000,0.000000,3.409711
2291,0.577490,0.577490,0.000000,0.000000,0.000000,0.000000
2292,0.530307,0.530307,0.000000,0.000000,0.000000,0.000000
2293,0.569760,0.569760,0.000000,0.000000,0.000000,0.000000
2294,0.526762,0.526762,0.000000,0.000000,0.000000,0.000000
2295,0.575492,0.575492,0.000000,0.000000,0.000000,0.000000
2296,0.569788,0.569788,0.000000,0.000000,0.000000,0.000000
2297,0.584571,0.584571,0.000000,0.000000,0.000000,0.000000
2298,0.573545,0.573545,0.000000,0.000000,0.000000,0.000000
2299,0.601406,0.601406,0.000000,0.000000,0.000000,0.000000
2300,0.561325,0.561325,0.000000,0.000000,0.000000,3.344261
2301,0.581399,0.581399,0.000000,0.000000,0.000000,0.000000
2302,0.582922,0.582922,0.000000,0.000000,0.000000,0.000000
2303,0.515827,0.515827,0.000000,0.000000,0.000000,0.000000
2304,0.606828,0.606828,0.000000,0.000000,0.000000,0.000000
2305,0.604243,0.604243,0.000000,0.000000,0.000000,0.000000
2306,0.584819,0.584819,0.000000,0.000000,0.000000,0.000000
2307,0.568455,0.568455,0.000000,0.000000,0.000000,0.000000
2308,0.578567,0.578567,0.000000,0.000000,0.000000,0.000000
2309,0.598718,0.598718,0.000000,0.000000,0.000000,0.000000
2310,0.563524,0.563524,0.000000,0.000000,0.000000,3.390029
2311,0.571648,0.571648,0.000000,0.000000,0.000000,0.000000
2312,0.570504,0.570504,0.000000,0.000000,0.000000,0.000000
2313,0.572833,0.572833,0.000000,0.000000,0.000000,0.000000
2314,0.590821,0.590821,0.000000,0.000000,0.000000,0.000000
2315,0.572239,0.572239,0.000000,0.000000,0.000000,0.000000
2316,0.541763,0.541763,0.000000,0.000000,0.000000,0.000000
2317,0.560084,0.560084,0.000000,0.000000,0.000000,0.000000
2318,0.526853,0.526853,0.000000,0.000000,0.000000,0.000000
2319,0.578869,0.578869,0.000000,0.000000,0.000000,0.000000
2320,0.563639,0.563639,0.000000,0.000000,0.000000,3.365883
2321,0.531224,0.531224,0.000000,0.000000,0.000000,0.000000
2322,0.549739,0.549739,0.000000,0.000000,0.000000,0.000000
2323,0.530851,0.530851,0.000000,0.000000,0.000000,0.000000
2324,0.562769,0.562769,0.000000,0.000000,0.000000,0.000000
2325,0.580210,0.580210,0.000000,0.000000,0.000000,0.000000
2326,0.574964,0.574964,0.000000,0.000000,0.000000,0.000000
2327,0.553570,0.553570,0.000000,0.000000,0.000000,0.000000
2328,0.569406,0.569406,0.000000,0.000000,0.000000,0.000000
2329,0.588603,0.588603,0.000000,0.000000,0.000000,0.000000
2330,0.608275,0.608275,0.000000,0.000000,0.000000,3.404207
2331,0.563064,0.563064,0.000000,0.000000,0.000000,0.000000
2332,0.585876,0.585876,0.000000,0.000000,0.000000,0.000000
2333,0.571960,0.571960,0.000000,0.000000,0.000000,0.000000
2334,0.597969,0.597969,0.000000,0.000000,0.000000,0.000000
2335,0.573209,0.573209,0.000000,0.000000,0.000000,0.000000
2336,0.575320,0.575320,0.000000,0.000000,0.000000,0.000000
2337,0.546842,0.546842,0.000000,0.000000,0.000000,0.000000
2338,0.599513,0.599513,0.000000,0.000000,0.000000,0.000000
2339,0.545056,0.545056,0.000000,0.000000,0.000000,0.000000
2340,0.550401,0.550401,0.000000,0.000000,0.000000,3.403186
2341,0.578857,0.578857,0.000000,0.000000,0.000000,0.000000
2342,0.581004,0.581004,0.000000,0.000000,0.000000,0.000000
2343,0.539528,0.539528,0.000000,0.000000,0.000000,0.000000
2344,0.571165,0.571165,0.000000,0.000000,0.000000,0.000000
2345,0.577737,0.577737,0.000000,0.000000,0.000000,0.000000
2346,0.610330,0.610330,0.000000,0.000000,0.000000,0.000000
2347,0.614548,0.614548,0.000000,0.000000,0.000000,0.000000
2348,0.618821,0.618821,0.000000,0.000000,0.000000,0.000000
2349,0.621248,0.621248,0.000000,0.000000,0.000000,0.000000
2350,0.574820,0.574820,0.000000,0.000000,0.000000,3.458869
2351,0.573112,0.573112,0.000000,0.000000,0.000000,0.000000
2352,0.589634,0.589634,0.000000,0.000000,0.000000,0.000000
2353,0.584393,0.584393,0.000000,0.000000,0.000000,0.000000
2354,0.546975,0.546975,0.000000,0.000000,0.000000,0.000000
2355,0.576535,0.576535,0.000000,0.000000,0.000000,0.000000
2356,0.571328,0.571328,0.000000,0.000000,0.000000,0.000000
2357,0.549643,0.549643,0.000000,0.000000,0.000000,0.000000
2358,0.611023,0.611023,0.000000,0.000000,0.000000,0.000000
2359,0.538752,0.538752,0.000000,0.000000,0.000000,0.000000
2360,0.570568,0.570568,0.000000,0.000000,0.000000,3.422999
2361,0.567395,0.567395,0.000000,0.000000,0.000000,0.000000
2362,0.544972,0.544972,0.000000,0.000000,0.000000,0.000000
2363,0.573395,0.573395,0.000000,0.000000,0.000000,0.000000
2364,0.534871,0.534871,0.000000,0.000000,0.000000,0.000000
2365,0.555763,0.555763,0.000000,0.000000,0.000000,0.000000
2366,0.542995,0.542995,0.000000,0.000000,0.000000,0.000000
2367,0.601513,0.601513,0.000000,0.000000,0.000000,0.000000
2368,0.598059,0.598059,0.000000,0.000000,0.000000,0.000000
2369,0.518184,0.518184,0.000000,0.000000,0.000000,0.000000
2370,0.570078,0.570078,0.000000,0.000000,0.000000,3.405801
2371,0.554082,0.554082,0.000000,0.000000,0.000000,0.000000
2372,0.540883,0.540883,0.000000,0.000000,0.000000,0.000000
2373,0.585515,0.585515,0.000000,0.000000,0.000000,0.000000
2374,0.550623,0.550623,0.000000,0.000000,0.000000,0.000000
2375,0.527654,0.527654,0.000000,0.000000,0.000000,0.000000
2376,0.585374,0.585374,0.000000,0.000000,0.000000,0.000000
2377,0.564293,0.564293,0.000000,0.000000,0.000000,0.000000
2378,0.543280,0.543280,0.000000,0.000000,0.000000,0.000000
2379,0.549799,0.549799,0.000000,0.000000,0.000000,0.000000
2380,0.556344,0.556344,0.000000,0.000000,0.000000,3.418294
2381,0.589220,0.589220,0.000000,0.000000,0.000000,0.000000
2382,0.530039,0.530039,0.000000,0.000000,0.000000,0.000000
2383,0.576170,0.576170,0.000000,0.000000,0.000000,0.000000
2384,0.512732,0.512732,0.000000,0.000000,0.000000,0.000000
2385,0.545366,0.545366,0.000000,0.000000,0.000000,0.000000
2386,0.560978,0.560978,0.000000,0.000000,0.000000,0.000000
2387,0.566047,0.566047,0.000000,0.000000,0.000000,0.000000
2388,0.578683,0.578683,0.000000,0.000000,0.000000,0.000000
2389,0.555920,0.555920,0.000000,0.000000,0.000000,0.000000
2390,0.562076,0.562076,0.000000,0.000000,0.000000,3.386810
2391,0.542976,0.542976,0.000000,0.000000,0.000000,0.000000
2392,0.541651,0.541651,0.000000,0.000000,0.000000,0.000000
2393,0.517928,0.517928,0.000000,0.000000,0.000000,0.000000
2394,0.567356,0.567356,0.000000,0.000000,0.000000,0.000000
2395,0.601433,0.601433,0.000000,0.000000,0.000000,0.000000
2396,0.558585,0.558585,0.000000,0.000000,0.000000,0.000000
2397,0.566362,0.566362,0.000000,0.000000,0.000000,0.000000
2398,0.549073,0.549073,0.000000,0.000000,0.000000,0.000000
2399,0.568166,0.568166,0.000000,0.000000,0.000000,0.000000
2400,0.580166,0.580166,0.000000,0.000000,0.000000,3.430180
2401,0.568228,0.568228,0.000000,0.000000,0.000000,0.000000
2402,0.562133,0.562133,0.000000,0.000000,0.000000,0.000000
2403,0.571864,0.571864,0.000000,0.000000,0.000000,0.000000
2404,0.549868,0.549868,0.000000,0.000000,0.000000,0.000000
2405,0.584628,0.584628,0.000000,0.000000,0.000000,0.000000
2406,0.533996,0.533996,0.000000,0.000000,0.000000,0.000000
2407,0.540132,0.540132,0.000000,0.000000,0.000000,0.000000
2408,0.541023,0.541023,0.000000,0.000000,0.000000,0.000000
2409,0.560816,0.560816,0.000000,0.000000,0.000000,0.000000
2410,0.561217,0.561217,0.000000,0.000000,0.000000,3.447382
2411,0.583637,0.583637,0.000000,0.000000,0.000000,0.000000
2412,0.556613,0.556613,0.000000,0.000000,0.000000,0.000000
2413,0.567459,0.567459,0.000000,0.000000,0.000000,0.000000
2414,0.575196,0.575196,0.000000,0.000000,0.000000,0.000000
2415,0.582542,0.582542,0.000000,0.000000,0.000000,0.000000
2416,0.549846,0.549846,0.000000,0.000000,0.000000,0.000000
2417,0.541126,0.541126,0.000000,0.000000,0.000000,0.000000
2418,0.529516,0.529516,0.000000,0.000000,0.000000,0.000000
2419,0.556323,0.556323,0.000000,0.000000,0.000000,0.000000
2420,0.545628,0.545628,0.000000,0.000000,0.000000,3.495719
2421,0.545685,0.545685,0.000000,0.000000,0.000000,0.000000
2422,0.585254,0.585254,0.000000,0.000000,0.000000,0.000000
2423,0.526900,0.526900,0.000000,0.000000,0.000000,0.000000
2424,0.577558,0.577558,0.000000,0.000000,0.000000,0.000000
2425,0.517620,0.517620,0.000000,0.000000,0.000000,0.000000
2426,0.553753,0.553753,0.000000,0.000000,0.000000,0.000000
2427,0.512187,0.512187,0.000000,0.000000,0.000000,0.000000
2428,0.532101,0.532101,0.000000,0.000000,0.000000,0.000000
2429,0.545797,0.545797,0.000000,0.000000,0.000000,0.000000
2430,0.573068,0.573068,0.000000,0.000000,0.000000,3.440053
2431,0.571413,0.571413,0.000000,0.000000,0.000000,0.000000
2432,0.519286,0.519286,0.000000,0.000000,0.000000,0.000000
2433,0.599450,0.599450,0.000000,0.000000,0.000000,0.000000
2434,0.566894,0.566894,0.000000,0.000000,0.000000,0.000000
2435,0.579226,0.579226,0.000000,0.000000,0.000000,0.000000
2436,0.591832,0.591832,0.000000,0.000000,0.000000,0.000000
2437,0.581670,0.581670,0.000000,0.000000,0.000000,0.000000
2438,0.538725,0.538725,0.000000,0.000000,0.000000,0.000000
2439,0.608430,0.608430,0.000000,0.000000,0.000000,0.000000
2440,0.549295,0.549295,0.000000,0.000000,0.000000,3.475986
2441,0.537058,0.537058,0.000000,0.000000,0.000000,0.000000
2442,0.621098,0.621098,0.000000,0.000000,0.000000,0.000000
2443,0.572356,0.572356,0.000000,0.000000,0.000000,0.000000
2444,0.612510,0.612510,0.000000,0.000000,0.000000,0.000000
2445,0.538108,0.538108,0.000000,0.000000,0.000000,0.000000
2446,0.523319,0.523319,0.000000,0.000000,0.000000,0.000000
2447,0.527592,0.527592,0.000000,0.000000,0.000000,0.000000
2448,0.569772,0.569772,0.000000,0.000000,0.000000,0.000000
2449,0.542183,0.542183,0.000000,0.000000,0.000000,0.000000
2450,0.563470,0.563470,0.000000,0.000000,0.000000,3.437218
2451,0.537455,0.537455,0.000000,0.000000,0.000000,0.000000
2452,0.532032,0.532032,0.000000,0.000000,0.000000,0.000000
2453,0.549994,0.549994,0.000000,0.000000,0.000000,0.000000
2454,0.554283,0.554283,0.000000,0.000000,0.000000,0.000000
2455,0.542178,0.542178,0.000000,0.000000,0.000000,0.000000
2456,0.568800,0.568800,0.000000,0.000000,0.000000,0.000000
2457,0.539275,0.539275,0.000000,0.000000,0.000000,0.000000
2458,0.565083,0.565083,0.000000,0.000000,0.000000,0.000000
2459,0.548115,0.548115,0.000000,0.000000,0.000000,0.000000
2460,0.535134,0.535134,0.000000,0.000000,0.000000,3.511605
2461,0.594249,0.594249,0.000000,0.000000,0.000000,0.000000
2462,0.562317,0.562317,0.000000,0.000000,0.000000,0.000000
2463,0.615179,0.615179,0.000000,0.000000,0.000000,0.000000
2464,0.547530,0.547530,0.000000,0.000000,0.000000,0.000000
2465,0.494845,0.494845,0.000000,0.000000,0.000000,0.000000
2466,0.516964,0.516964,0.000000,0.000000,0.000000,0.000000
2467,0.573244,0.573244,0.000000,0.000000,0.000000,0.000000
2468,0.520265,0.520265,0.000000,0.000000,0.000000,0.000000
2469,0.538587,0.538587,0.000000,0.000000,0.000000,0.000000
2470,0.588067,0.588067,0.000000,0.000000,0.000000,3.505699
2471,0.567962,0.567962,0.000000,0.000000,0.000000,0.000000
2472,0.525645,0.525645,0.000000,0.000000,0.000000,0.000000
2473,0.556347,0.556347,0.000000,0.000000,0.000000,0.000000
2474,0.549736,0.549736,0.000000,0.000000,0.000000,0.000000
2475,0.514233,0.514233,0.000000,0.000000,0.000000,0.000000
2476,0.544621,0.544621,0.000000,0.000000,0.000000,0.000000
2477,0.559347,0.559347,0.000000,0.000000,0.000000,0.000000
2478,0.504992,0.504992,0.000000,0.000000,0.000000,0.000000
2479,0.527873,0.527873,0.000000,0.000000,0.000000,0.000000
2480,0.535452,0.535452,0.000000,0.000000,0.000000,3.477357
2481,0.542833,0.542833,0.000000,0.000000,0.000000,0.000000
2482,0.568856,0.568856,0.000000,0.000000,0.000000,0.000000
2483,0.563936,0.563936,0.000000,0.000000,0.000000,0.000000
2484,0.542507,0.542507,0.000000,0.000000,0.000000,0.000000
2485,0.520830,0.520830,0.000000,0.000000,0.000000,0.000000
2486,0.528304,0.528304,0.000000,0.000000,0.000000,0.000000
2487,0.513583,0.513583,0.000000,0.000000,0.000000,0.000000
2488,0.547524,0.547524,0.000000,0.000000,0.000000,0.000000
2489,0.553503,0.553503,0.000000,0.000000,0.000000,0.000000
2490,0.548127,0.548127,0.000000,0.000000,0.000000,3.434204
2491,0.552550,0.552550,0.000000,0.000000,0.000000,0.000000
2492,0.513750,0.513750,0.000000,0.000000,0.000000,0.000000
2493,0.539031,0.539031,0.000000,0.000000,0.000000,0.000000
2494,0.559257,0.559257,0.000000,0.000000,0.000000,0.000000
2495,0.511554,0.511554,0.000000,0.000000,0.000000,0.000000
2496,0.547508,0.547508,0.000000,0.000000,0.000000,0.000000
2497,0.518134,0.518134,0.000000,0.000000,0.000000,0.000000
2498,0.545746,0.545746,0.000000,0.000000,0.000000,0.000000
2499,0.502306,0.502306,0.000000,0.000000,0.000000,0.000000
2500,0.562188,0.562188,0.000000,0.000000,0.000000,3.501043
2501,0.595075,0.595075,0.000000,0.000000,0.000000,0.000000
2502,0.603097,0.603097,0.000000,0.000000,0.000000,0.000000
2503,0.550702,0.550702,0.000000,0.000000,0.000000,0.000000
2504,0.557472,0.557472,0.000000,0.000000,0.000000,0.000000
2505,0.536694,0.536694,0.000000,0.000000,0.000000,0.000000
2506,0.543252,0.543252,0.000000,0.000000,0.000000,0.000000
2507,0.498055,0.498055,0.000000,0.000000,0.000000,0.000000
2508,0.546395,0.546395,0.000000,0.000000,0.000000,0.000000
2509,0.545592,0.545592,0.000000,0.000000,0.000000,0.000000
2510,0.542272,0.542272,0.000000,0.000000,0.000000,3.478542
2511,0.552445,0.552445,0.000000,0.000000,0.000000,0.000000
2512,0.568788,0.568788,0.000000,0.000000,0.000000,0.000000
2513,0.497683,0.497683,0.000000,0.000000,0.000000,0.000000
2514,0.536017,0.536017,0.000000,0.000000,0.000000,0.000000
2515,0.532109,0.532109,0.000000,0.000000,0.000000,0.000000
2516,0.521742,0.521742,0.000000,0.000000,0.000000,0.000000
2517,0.513523,0.513523,0.000000,0.000000,0.000000,0.000000
2518,0.566937,0.566937,0.000000,0.000000,0.000000,0.000000
2519,0.519934,0.519934,0.000000,0.000000,0.000000,0.000000
2520,0.520641,0.520641,0.000000,0.000000,0.000000,3.474478
2521,0.525004,0.525004,0.000000,0.000000,0.000000,0.000000
2522,0.542346,0.542346,0.000000,0.000000,0.000000,0.000000
2523,0.521459,0.521459,0.000000,0.000000,0.000000,0.000000
